id,isusingmultipledevices,freereturn,userid
59a4e3a281d5feda1b6b531c65657e89,No,1,10351
517f62b2ea7e49d5faf86c104dba801f,Yes,1,10352
93a8ddcf73bbed27cf3904a0c2ea323c,Yes,1,10352
1231fa0eafd785a21372b550b531205d,Yes,1,10352
b3b2e5e6e33a19aa35fe31321adc3100,No,1,10353
f7c6853c7a4a2291e0c49cad09fb1a30,No,1,10354
d53ed6e2576ab89b34c972e6aa731423,No,0,4475
b818123d4596c686bf837ce0d839a9af,No,1,10355
c05901fe338c7b91f5251eb0a62df6e1,No,1,10356
e8e7b4901cc10d831bc1de471920b40d,Yes,1,100684
e8a1b242aebca90cee1f597ce624071a,Yes,1,10357
62206c3269b796a451de0576902000f9,Yes,1,10357
c9c10e15bf0575c599ce161447d0a183,Yes,1,10357
e2de92f7d986a7cc082a605634119514,Yes,1,10357
5fe1a6812b75775c4d2633011b210684,No,1,10358
98029e602042437f35d7def2c08472fa,No,1,10359
ba855911ee51cc2a48d2e6e26659138f,No,1,10360
72e0c3840cba5439a1fc242c00f275ff,Yes,1,100239
06f46a725a4bdc070e07b09bb7d05dce,No,1,10361
cc16c48e00744da59ed285ca9678d5b9,No,1,10362
7552663f68b5eba5b1e88899419a4a01,No,1,10363
a730d98bd8e325260bfc8ba46daeed16,Yes,1,49
571e646d4ea4d46a8fde33d07167efe5,Yes,1,49
5a730579ebe031843c2cda200a47bb67,No,1,10364
abb207957b0abc1d85a7e32ab1c4359c,Yes,1,10365
a8b428e6575840625955db1842361751,Yes,1,10365
b61557c54dfb0ba8eaae27760bd98c63,Yes,1,10365
8f7d4d570dd8d2de4e4713dc37719db8,Yes,1,10365
f2ee555e877c9bd7239e2a2d4e5c4f25,Yes,1,10365
dc754039e4ce819027917a58ab573643,Yes,1,10366
361f984ff0040fbc17be3547788ad9f3,No,1,10367
9220e1b573ac13ab682c3899a3241db1,No,1,10271
6a7fcebb1365ff225fcd4c5712017153,No,1,10368
93e06678bf43969ed7f3b3377605aa8c,No,1,10369
49a0fa0ea45d6c65e0524d65fb737c84,API,API,API
bb319a954eef4a99b72e60f9b295f123,WEBSITE,WEBSITE,WEBSITE
dff72a168c5feb11f70978d4dc9d3132,Yes,1,10370
1ac395bb4e479617b0dd8fe0d4ad4d82,No,1,10371
ee4bf6db5e976ea9277d22ce248fc76a,No,1,10372
ee61b754c078f757f61f2422169d6f92,No,1,10373
275612d39c2aacdf7b64836df54b9229,Yes,1,10374
ab9fd4aee1ea74d4abd54466385a2d18,WEBSITE,WEBSITE,WEBSITE
59ae859cc3d16e746764e141c3577e0b,No,1,10375
d34e8683df527e3555153d979bcda9cf,No,1,10375
9a78493f50b3cf15df1b06f57675a14c,No,1,10376
ffa8c1fb530dc6d00fd481666ec3310e,No,1,10377
03b06206b64419da3d036690d99c5eda,Yes,1,10378
65aaf6fbf016b5f1db30b039bd629efb,WEBSITE,WEBSITE,WEBSITE
a6b29f44689a251472222db60d920e6c,API,API,API
43a30d90c4430a7de2ec7fc705164403,WEBSITE,WEBSITE,WEBSITE
7efcd8c929bcbfd5b016c00a711f5759,No,1,10379
be6ea238d9be0fc60080a6f8a8188817,No,1,10379
8534faf0b0b4a15ae79f1434ddcb94f1,Yes,1,10380
b250fe1a18442054cf3a68d4644cb13b,No,1,10381
016b493fcc43c162e3e40250430630c8,No,1,10381
28e920c376a9df80cf0f5970a80945f7,No,1,10381
b206b111781109301c0da69764842777,No,1,10381
c5ccc8d660132af0b9ca89b1096d51fb,No,1,10381
87f8e1e0156138cca3206c48b7098f41,No,1,10381
6a4445336e29a1682933b9a7a3aa06a8,No,1,6280
989f78982634dc53561c1c70e229d226,No,1,6280
8e0421004941cba9a3a903e2443cae69,No,1,130722
dcacc2b04bdf831ef070af1abeb61d7a,No,1,9027
56613d94c5eec17e84ddc87eb39b72ea,No,1,10382
a3f66d3a6aab9fa2ad9a6a0cfae58f98,No,1,10383
0104a01d56843d792960e61b15b82b75,No,1,10384
fcba6537741bf200fd2d7e965afd9770,Yes,1,10385
45f71a702b70bc7415bcd9fcc790e551,No,1,10386
2c0676e88b88ce25cf400559e7f012a0,Yes,1,10387
32b31047bf68aefa8bb491d46a432e8c,Yes,1,10387
24a2dbfe8f3ac27bfdf453dde5d26c3f,Yes,1,10387
8ea4058893eee96e3c4975d904d1c6bb,Yes,1,10387
476d47ccb574f051730e1718cdbafd93,No,1,10388
4a15fc6d75970e9607efa44697977f2b,No,1,10388
60cf63b263ca6b6955d9bb680cc85ca9,Yes,1,10389
57ebf2a2c7d4619e727b0749502eaccb,Yes,1,10389
912dcb7dd52746d40917ed1c6fdb9de5,Yes,1,10389
7d9b7f6e319f9fa90078c7c61ed9bd19,No,1,10390
caec785d9e8e4f690ce7d9a4d37cb677,No,1,10391
0f8a6c1689a55493677426059495e532,Yes,1,10392
1683c30db91283155060d1b8a7cb807a,Yes,1,10392
5b2a8f2b014bb326fd82ee313704e78c,Yes,1,10392
97cc7b6c7b91cf6b4718df7341c89d20,Yes,1,10393
af5b61bece62a3ec55e911f3ce5e7857,Yes,1,10393
a8de36128c9564d44a4b6d66d602e4cd,Yes,1,10393
4a1a9329a417db6fc3b2948a687f4457,Yes,1,10394
8010691083622c563813e1f1d85119d6,Yes,1,10394
44de5c4a29b65e29ca38f99f600921ea,No,1,10395
d9ab9cc1bf456f1db82299d1226553e4,Yes,1,10396
56705e032d3b13b849ca05bb7799013e,Yes,1,10396
fe05902972a0cee210923aa814be2f23,Yes,1,10397
8945e380613d55b5fc2968c42b1a58fd,Yes,1,10397
4a7d2be8648d00c3d1090ed4168a5748,Yes,1,10398
4de7729ea5daf28540ee79b3dca73d19,Yes,1,10399
8cad7770bea867c44a6cd63bae19903d,API,API,API
dfb61b74af460c2fd68bb8266f9f0814,No,1,10400
62d3acf0e33805d5309154e95195fea1,No,1,10401
fbf401ac9a7ef8904fe759cff905c38f,No,1,10402
c626050b06e0c36265899a5c42a98bc1,Yes,1,10403
731fbb4956c9fc22237f0a599496d326,Yes,1,10403
b5a043534c00c86a0c8487b42d4b3e29,Yes,1,10403
87ea4d935fe4f42ca480dd52321729dc,Yes,1,10403
f182c4c2e7b4bd91debd2d0d636becac,Yes,1,10403
e7896283fcae240c9abb874a70a5afd2,WEBSITE,WEBSITE,WEBSITE
6e2400ec18b6f1952f1053c65df7a8b6,Yes,1,10404
544217b77264db8da81cfe0dac39ec0a,No,1,10405
b1898d77a4b59881d6ce0b50de35801a,Yes,1,2111
63ea2c642aaee001d818604fe1d9a811,No,1,10406
c2de2e6bbf07cd38773366898f06f3d5,No,1,10407
4c72c61607ee5069a12fc62b912c3bdc,No,1,10408
441314de551ba5a9d38a4e3dd91bb80f,Yes,1,10409
a2ac50785658b26c06e6764f412d2229,Yes,1,10409
e168a388110e81537d5be2a524f9b79a,WEBSITE,WEBSITE,WEBSITE
9bf08b89c0e51a76faafdefb8b089097,Yes,1,167352
9bd78711ca7a73f270c150b52d9756f8,No,1,10147
437fcf36c72ca2d5d6179539a1eee748,No,1,10147
b527e3339f309cece10812a019376d12,Yes,1,10410
0443e6bc05a750749b9438bfb7edcfa4,Yes,1,10411
5b04bd53d09643498576fb2bf876a707,Yes,1,10411
67772d6e54bc393a6f67e16bac3f83da,Yes,1,10411
a87823bb4525992c4faeea10b5965d6c,No,1,10412
0ce16f5baef00b294afeb0163b5d1d4b,API,API,API
384aa2c2ca5996fc30438d97a5550988,No,1,10413
35afcb39dad0fd02235dedfab3beb4ab,No,1,10413
d9ead51d7aebbe36e32bef138ab5cbdc,No,1,10413
0f178c4bac39101d7d38a61e4c420b26,Yes,1,10414
aa768fe5e5cf9cfd7ef3e584264107d8,Yes,1,10414
368851f0daad52f957f7d12038c84bd6,Yes,1,10414
fb99d3df665eeeccf78c6e8bb851b0b3,Yes,1,10414
9c54711a8fa27cd1529e4a94605bf1ad,WEBSITE,WEBSITE,WEBSITE
42a35b21c91691fb5cd8724fa1a105ec,Yes,1,10415
c407746dc64ea0b220cc3148bdedf4b2,NaN,1,NaN
c7c9ff0f870462d9fb21b904e01cce9e,WEBSITE,WEBSITE,WEBSITE
af141196b05c7fe6f8d290c41aa63f96,No,1,264340
0c9ba160ed8ff8847bac902f9dfd5621,Yes,1,10416
e7c093829bea4de07b0b8f7ed4f8cbb4,No,1,10417
af3632b9be2c1cf9b507427e6fd9e9fe,No,1,252114
beb3eda36d64806731fdaa64351fa7a0,No,1,10418
021817ac96fde671a1092afa0ad66491,No,1,10419
e5b0663c1dad4751e0ce728f4a6cf9b5,No,1,10420
623040922099375a93bfbd8b3234d997,No,1,10421
dbd0ff34821a2eecbc2826e03a6809ed,No,1,10421
85aa96d070f948fc891f02bacbddb48f,No,1,10421
14cd06dc182d6ef43dfc5395b5aded78,No,1,10422
5f7fbfa87db626dbef11e97fedc56f67,No,1,10423
841db5759f578ab2f06de12d410c1b8e,No,1,10423
3b219f3b7e193f60d4373862942e52c1,No,1,10424
9c440b45b356a36bd3b2562a361d9656,No,1,10425
860752c3fc7a4058ce178c37c4258c4c,Yes,1,10426
52caf49d3a53658625de8aacf05fc695,No,1,10427
0b7fd9d2155471c9ae714ee8b6709386,No,1,10428
a1c62fbf4642034e14471693862c7434,No,1,10429
3333c340e3fbea852ff31221049db563,WEBSITE,WEBSITE,WEBSITE
60ee384f71a05167f32545420316582c,Yes,1,10431
adf229d928d1bf5e7758671f69152e11,Yes,1,10432
c53a3e62339cf23e1fbbcb731314f238,No,1,10433
b62d8976329e9c1c304baa4427f8e0a2,No,1,10434
9a944cbabc2d065e383296ec167138b7,No,1,10435
e5784ac77ea342ed561f03cf2d2482a8,Yes,1,10436
4f734c273514a8b004aa22f37189f8c6,No,1,10437
9bcdf808bb0a2d6d454e46770885da04,Yes,1,10438
6ecee9c863a73e2c3ba55b5fc99b1fed,No,1,10439
081ac6926348a7c6962c58ed0dd93b0b,No,1,10440
261c369066740deaa9693387b5e701c5,No,1,10440
d7678df0f1716c9893c21506a07c809d,No,1,264160
4ccc3735e387537e61269a976a33e412,No,1,10441
3ad238e605b85c8663802847e45dac99,No,1,10441
b7313dc57df1c85e3f0715feb5ac05f0,No,1,10442
914a153b9ab6f86a79a0f7b8d6250e2c,Yes,1,10443
0df5fcb5ab87cc8dd75a36baadb6f3f1,No,1,10444
6b72ae1b07bcd7ac94b68f62d7cf4d8b,No,1,10445
aee642bc38526fe569ff9c579320eb79,No,1,10446
e197f79ebb916f235f91655b77ff9cdd,Yes,1,10447
5efbbc6a2ad095faa18de332898d44f1,No,1,26
038a237670b78d07d7e5fd9092e82bdd,No,1,26
05c0ae7c6b605732401aa102a62970b3,WEBSITE,WEBSITE,WEBSITE
3c8aad396b170bc506e316d9225735b0,Yes,1,10449
24195119088b213cafd968936c1a10ff,No,1,10450
715f390c232030c410b5ff0aa1034a1c,No,1,10450
3cb7820f34d947f7c4c3531ed72254b0,No,1,10450
2f7eaf16eceec07fc19c93090e90033a,No,1,10451
ca198ea36508254839a1d7a24e4a3302,No,1,10452
4216243dc99739e1c209df67dc2cdf9f,No,1,253418
4b5ed938de41e4ff532c02c27dfd143a,No,1,9408
cad2c5c65a36278c86e012e4df8beaa0,No,1,9408
cc281a493d63c492153ba35b86dcc794,Yes,1,10453
d01ae29d5449df16318aa3760c9665b3,Yes,1,10453
2d5321f0813775370f774070cad46fbe,Yes,1,10453
2da22496e4afdf5c24de98c404030188,WEBSITE,WEBSITE,WEBSITE
91c5307541a803c91d54d05f35a8a464,No,1,10454
b12131e87c87b7c13a36825bdc4abe77,Yes,1,10455
3b173c9b8b2aa4b457c807ec7584038d,Yes,1,10456
91f8afce74ed6f014b615007062e417c,No,1,10457
96c400a4b18a8c07772675977b43ce31,WEBSITE,WEBSITE,WEBSITE
6193850a9398731989b648105c75d321,No,1,10458
a484acecdafdcfb78cee4ffa615eb258,No,1,10458
b86a77a42bb68c81946ec50cfc95e89d,No,1,10458
680a05be51c0887e0f33fb2a79ed82ef,No,1,10459
84d6700e5e27922bbfbb1e51de3bd468,No,1,10460
cc6ea19005a7d24e61ec87b1507f1bd5,No,1,10460
3b6bd018360bb5464e081274b7e9467b,No,1,10461
908e9281295d180348ec77afe6be6b01,No,1,10462
2ace6e5456b0e48d7a46c20ec579904d,No,1,10463
fd1c0a16b6b63a23af7be6c7d25c9aa6,No,1,10464
a07185ca29dd97374518759cab2eb0dc,No,1,253295
402a3083474531ec96e5c6c8a40f5ab6,No,1,10465
15ef9d499850bb871944e0b52083173a,WEBSITE,WEBSITE,WEBSITE
45694f27d75ef49ace2d62206a820a2a,No,1,10467
cbecf914a0a7d3eee3c998951ad344d6,No,1,10468
e4601a1f7793686473dbf4d61eb4a42c,Yes,1,10469
c23da4fc9c3c0a2322caf4fa66762d78,No,1,3924
c273330bffbf9a2367a2618a3696cf7e,No,1,10470
9f6baa1a206155de9806efc35da9ee66,Yes,1,10471
88f5117f17105532ce02ca3f132c6628,Yes,1,10471
b2e466c9d91e7a0be71ab741fc76c4a1,WEBSITE,WEBSITE,WEBSITE
3b7cd3a5ad79da7f656f33072ad212fe,No,1,9966
6a9a797ccb892a524ae64718347d74ce,Yes,1,107544
4332aede19e10d33866aa5a827976256,No,1,3553
17eb2eca2b9dd1862b97a806fe8c31a0,No,1,10473
ada822e604972569cda7a8cddc045c0d,No,1,10473
0d399929b9a355b71fe83dfe8b6f41f5,Yes,1,10474
ea9c07b5d0be2b8ee4631ee110f97fb4,No,1,10475
c314d02582ee0c4cc460ea3e470bb4d4,Yes,1,10476
05180a6ec799ff23dabad1f899382570,WEBSITE,WEBSITE,WEBSITE
a87bbbbe08344d9c9fd3f6d86bb7cc88,No,1,10477
e5079cbc9749b182f10d3127341579d9,No,1,10477
0c57998b6a8290670e111c41ae60df33,No,1,10477
e0c4ac2b3663de42c0d23a34498a70bd,No,1,10477
a9992f6c7611759605d948f6084808ed,No,1,10477
16e58d932f3bf986116b9802a7bfeb19,No,1,10477
646c24129029da404e57ef28757537b8,No,1,10477
356bf85f16636086250481a79b7bebc4,No,1,10477
a57e40ec230ff3f9c17fadf6ae6b6577,No,1,10477
39ffe0b5809a15fcc7637b21b3026a72,No,1,10477
32b0ba0a2f3e3fbd3adafd42032e2d8a,No,1,10477
dc1c347d471f68e41ad2a9a1145941d6,No,1,10477
47f5d6b9ad18d16095cd0d4fc758b168,No,1,10477
7a54f01304f2b10469ad493314ad2b5e,No,1,10477
aa8f9467196c7f3093d9f020e53e0fe7,No,1,10477
0138fa79ed7cc7113e031e4ac11bd26a,No,1,10477
6e36488879b32f4729f9fd0d64d224a0,No,1,10477
d7452285b4a99b53e9bfb896bedc3db5,Yes,1,10478
f70765ff72e4193c7d367beb01088420,WEBSITE,WEBSITE,WEBSITE
878afc3a94e8d373d2d8b7d3fcaba9b9,Yes,1,10480
1ecccc0718eb6582398a6147ae61de59,No,1,10481
2fb7499ecf0556150d20d49a5e92486c,No,1,5666
4123de1fe8a9630ecd3fbcabaaa95189,No,1,10482
6efbed44e61eea6d89186f42d1935c82,No,1,10482
a9eb2f1f1004fced1efc9f0a29e408e3,No,1,10482
84d2f3b46b8baf9d28b497f803e7f46d,No,1,10483
5da95a167017dc13e6bfc2e2a7337e2a,WEBSITE,WEBSITE,WEBSITE
53b6c45e76b70cfd19974fcf77c3592a,No,1,10483
f23f49131315cdf064679db755c17364,No,1,10484
5c15ecc4d73cd11459a7707ff5c4effe,No,1,10485
67fc57486b0fa4d0870568426f32171e,No,1,10486
74c69ead382005b64d3bb8d0597c663b,WEBSITE,WEBSITE,WEBSITE
367cc8d9187529f374fde004f70061ff,No,1,10486
323c18a51a900dcdcd37c0cb3207cf61,No,1,10486
7ce1b2bc1baf1b4ea2027e15fc2ed397,No,1,10486
db2ed8586b1b0c3bb5e046904a1b1f59,Yes,1,148
db35b1f3d006b037c6acf898da036d58,No,1,10487
651f76e4e5691207b9b2af1f51a780aa,Yes,1,10488
8baf3a74f2ae5c8d592cd9d9000fa931,Yes,1,148
e2b498ea45908aaa6d86561226553acb,No,1,10489
a4cd9bc071c923daab48132b0bb2e4f3,No,1,48
ebcf2b4cb846c36ab308003a1a8a0f9d,No,1,48
4d20162dc918b678fae70a510deb56e4,No,1,48
a66ca8d00dcf305f7343b63fce3d3d30,No,1,10490
2da1cfad54d3358c7f53fb23d7ce4c9d,No,1,10491
4f1730a9b124eea813b992edebc06840,No,1,10492
e353194f3b7cd1b75d69c3ab88041985,No,1,10493
0c04c03add2634d3383b6eeb80246821,No,1,10493
a2b121776e9f9e18af35877acc170413,No,1,10444
3c5a2b6fd8e810b56b0436313d978dc1,Yes,1,7081
b75cfe19fe4b02b095827560041da9df,Yes,1,7081
660e4be8f59ae4c3ab78ba485576fba3,Yes,1,10494
5b01cb0b4b51a8959fdfacbe99cd6aa4,No,1,10495
c0ec8631c0327e613311aa7f4a48e553,No,1,10495
1a2415c433a4d3d7634fcd104c607e26,No,1,10496
8b4a91fc31792de78bf05bd0e87a23df,WEBSITE,WEBSITE,WEBSITE
d26deb6325aed2d1d9ebb9d96c423854,No,1,10497
d66f27ddc6cea33a948e4cafefc9038e,No,1,10498
7487db4b18866f75529483d51e31fd49,No,1,10498
7cd542b173cf405c73cff9ffcd5ea953,No,1,10499
419518fcf025e16dafe3e74e1ba0cf5a,No,1,10500
289c71a3a46b3f3ef38d65ff4583a19e,No,1,10500
cb5a475c1348bead24ba41f08a0eeb79,No,1,10501
2b423dc1a327648b419922ee8980e8dd,No,1,10502
de95cc66628a532bfd2258159f8950e1,No,1,5610
1e1aee7d1c2f371f8cd3442dcdc4e8cd,No,1,10503
db056ecf99d3fedd1f0c87aa2f39f2ee,No,1,10503
7720dd1f89f149b7610d2607b7e7ee1c,No,1,10503
ae00729a0676734cf9ce48a9f859b7a7,No,1,10503
3116e20932c152ecd0daac6d655352cc,No,1,10504
9c47794cc5b62d463fd67c8d182f12d0,No,1,10505
ebe796bb332c7556b1e5a78e4a386927,Yes,1,10506
1fa45560203c0ddd8267bfbd029d49c3,Yes,1,10506
62183b6f8eac509a3806ee43fe6d3778,Yes,1,10507
98710a10740ffcf09fc8a9369007b56d,Yes,1,10507
7ba054da97e273e54bbcf190aa5a1bb6,No,1,10508
bbbdef0b9bc5d4e6735581fa7f6a614b,WEBSITE,WEBSITE,WEBSITE
7e3f1da13fa6bff785ccbdf2bbc64ef2,No,1,10509
6ed459ea169d96c38c7167d4cf471013,Yes,1,2315
25b55400e4fef098a35e25ba199b47b5,Yes,1,2315
ef7cd9c4e808d55127903f646681c50a,Yes,1,10510
4526ff9c12cbeaf09fff0a778938b52e,No,1,10511
8c14a9e096dc5c833af02ae23cbc0a65,No,1,10512
47f17aa979b53fbf7930d7e8bc2f3f03,Yes,1,10513
76d4a91e4e3ee83a467a2d783f390257,Yes,1,10469
a3dd176fb68ba78b8297421f5a093f24,Yes,1,10514
b2acf06f5459437420efd16f91c4b932,No,1,10515
f5b3a62a162d8ae1e7e1f2cd34defd1a,No,1,10516
bd722d51bdd676cc03c87b2ab18b7437,Yes,1,10517
349e10d21c41cb85ecf3bd6f56e6823d,No,1,10518
3b5f657f49a25ad6dae77d4e048d1003,Yes,1,10519
73b31da2c3e19a4920865d0e8ae1c82a,No,1,257336
106ad9890ac0e9005be0a806bcc5752b,No,1,10520
8277ee21b1f8107795126b1e8d803f1a,Yes,1,10521
9c013c10279e5d4f94428c3a8fc69597,Yes,1,10522
c9dbd0b8b755799ec462e24e2eb66bac,No,1,10523
6ee0208730157b0b4d5d44705f954895,No,1,10524
2246409389f1ea413ff9c03b9e09ffb3,No,1,10524
ec5ec3ab3ae96eb7f5981a59ab485279,No,1,10524
499f54495732406346befa0a6ee030ad,No,1,10525
42085df6d3d066c57c86452a818bb74b,Yes,1,10526
c3f400862abb2668f9c0cbe39cbb2469,No,1,2211
adbdb0d28dc3e22ed8ea0cd1f10228d0,No,1,2211
7da995c4475a937dfdd1dbc776850f36,No,1,10527
871ee402e7a9a1cc25c02e0e0b1bb08c,Yes,1,10528
ea453a688414b3324691055fc4ad8767,No,1,10529
8ce13ccd4a1b7b88606ba6a8dd415458,No,1,10530
e4a5e8fb022785d56a9cefcaa4ac0ee5,Yes,1,10531
04c0e78a0e5ff3259fd1fc0239065a3a,No,1,1247
9fcf121685a67211a2c72753dbdece9a,No,1,10532
804713141ec20a9ea3543b9b3f98672a,No,1,267782
665a24a314ec348b3b2ac1e3eb26dae0,No,1,10533
f771411826d0924c724437288664459f,WEBSITE,WEBSITE,WEBSITE
fb815aa1774a7063ccb7c532866d306c,Yes,1,10535
6ea8e8b5aa29eb1b1e3c9d2690afcbd1,Yes,1,10535
6b210b25b3bea1cff8a217e68dc79bd3,WEBSITE,WEBSITE,WEBSITE
d8030afe156a4de429b42187a7bb28eb,No,1,10536
7a8f692cebd289e81aebd39ecdecb945,No,1,10537
7cbf30c9b6104ef5c28e30c8569aa72e,Yes,1,10538
df613558c15ae2f7ad53bc2c71e8447b,Yes,1,10538
39871d0cee6ab3debf7e05cd7a6d5cf4,Yes,1,7072
43447ae8b987984b453968fb9f938cde,No,1,10539
e5c28ccc603c447214755c11ca54acb6,No,1,10540
b323c8edba96b335f0761d1dd004b26c,No,1,10541
77d13a096e771552d84d4af5f8ba7980,No,1,10542
e8257cae02495b31c4e89a4ae812499c,No,1,10543
741adf496ee8c2d3e8c864e9567211af,Yes,1,10544
6289deccda230bf7fe2733a9f943a66e,WEBSITE,WEBSITE,WEBSITE
6bc8a4225b3545e66a4a868c83718f6e,Yes,1,10546
d7a2abc84bf1d761021324a2851e1a49,Yes,1,10547
1dc9eec5d23c9b8fbb75ab425f6e032f,Yes,1,10547
754abf02507264c05c99e9880a63bac2,Yes,1,10547
c19f67a7c04025098239b4d81f6c1c78,Yes,1,10547
aff390f6bf9e8036f52a75448b087ca2,No,1,10548
aca4e923047d412ce8059a0a910a8276,Yes,1,10549
3d1c6927ef0c8ca62b7729e4b562131b,No,1,10550
6b7d24fd9a098d52b53fcc2cbd168789,No,1,10550
4d3515f670beb14cc76159cd3881151b,Yes,1,10551
3b7fa12d7dcf324695af9af0f2523e2a,No,1,10552
0c898e44d210fe2d268f4ef11b19542d,Yes,1,10553
b500a92764c137e68f3d66a7941b3319,Yes,1,10553
b9e92436b87beca07909fcf332a30b2a,Yes,1,10553
55fbc366e0beb63e08ffc35e56e44242,Yes,1,10553
6c730b10822a93522acc2c6918150f60,No,1,10554
0e3febae74bb362088755e1f1cb3c4a5,Yes,1,10555
259bff13a1f5967de9abbed0ecb90e5a,No,1,10556
19087444f37abf0815914273d60312fa,No,1,7824
a0b286be4319741767e21c8c2216fa77,WEBSITE,WEBSITE,WEBSITE
2404d480bb9068047a2fb584b0c5a44c,No,1,10557
110a186a520a14d6ecab41ff9c083741,No,1,10558
cde52d3f5013d4f75b0e6f46dddafcae,WEBSITE,WEBSITE,WEBSITE
8b1ecbd9589c577ad109bea50b84d195,No,1,10560
6ddeeff784c00425c090970528a617b3,WEBSITE,WEBSITE,WEBSITE
efaaba7b6a9f5030033337074884b7e0,No,1,10561
fb2a60d35f7623b1045f0cf59156fdbc,No,1,10561
d7d1b0e1c2ba164a103f995abd07662f,No,1,7121
23caa86a7dadfef1317f9af86bd135e1,No,1,10562
d8cda2f35a02ca459421ded6f9a5e868,Yes,1,10563
2babf18a3e44fc9fbd14151d2caa8c91,No,1,10564
b210215075f68e712aa3d04c9269aea8,No,1,10565
863a76ba2c63cb56d4e4c40508ac3de0,No,1,10566
278c00e63919b2bd4844a64463cc69d5,No,1,10566
ce8ae867a0accc0b7577fcc340bb99f4,No,1,10566
6f1110b10375fc596c6cea03fd3e1d24,No,1,10567
3c70d0c22d88857d04d7195bc4954b09,No,1,10568
846f87c3be78ef2dbb46bad3d6ec911f,WEBSITE,WEBSITE,WEBSITE
c747496ce40dc4e41d7028334dab7739,Yes,1,10569
2d1d0dfae8888d333d9c8d69c59e74d5,No,1,10570
9b9236c6d892bd929385745701615190,No,1,10570
ff92db1949e94a78040dbda2d3074737,No,1,10570
6ccef9635bd362555d947e71915c7de5,WEBSITE,WEBSITE,WEBSITE
08382dcaf2fd60627832891d11dd0bf0,No,1,10570
533a42a835b25ce0b262e20e29e6d689,No,1,10570
3c038365b78e51a7999d8b6ec0584836,No,1,10570
867c316d974d1d526d0f9106f4d01c55,No,1,10570
6104abd0046e4bbf15ea8f5c46a36a2d,No,1,10570
e3a413605c34e75eb80b4209a23485e3,Yes,1,10571
c45bec92e6d3ba17476f218f068b081d,No,1,10572
304d890049ef64e16364a92d903f35ba,Yes,1,10573
a0f15903fa20c9b96994cea76d690fab,WEBSITE,WEBSITE,WEBSITE
4b94f01be364f47c025eecf9b80d5bfe,Yes,1,10575
ca22348465708ade49cc72519c0bf212,No,1,10576
bf31cf91a25a954107b264332a7ca548,No,1,10577
510b67b97266d086ba20a6e589756f39,WEBSITE,WEBSITE,WEBSITE
dabcff9ba10224b01fd2ce83f7d73ad6,No,1,264520
b0ec10166fcb5fd6d95ead1c3d735324,No,1,4830
3ff5f35251ebeaca1b9ef1cb671fa15d,Yes,1,4646
e72f549e59cd75ee9cf71230947471d8,Yes,1,8014
edee3c1ee23afccf1eac8adb51da1032,No,1,10578
18d596dcf73043e0c8a6e3bfef2a0731,No,1,10578
c5218f6c84f93bd3d2d9a888a720ccd9,No,1,10578
34dd3675a36242216e981ddc1c3064b0,No,1,10578
d61a328561119583444e250036006e81,No,1,10578
a93c7100f7f6f9815964812e831054e5,No,1,10578
ae2046a8ecbe5458369c0529a93086a5,No,1,10579
c6ea07fd9bea432c5bc511fd804788c6,WEBSITE,WEBSITE,WEBSITE
f894ee87a0ac2b9ee2cce99ea0659ef4,No,1,10580
e6293d6df91c1f64f6ce1d86c8be87e4,No,1,10580
cbd765d222226f30835a00e331feb2de,Yes,1,10581
79643b609b5bd4b9bdaa3a527707ec39,No,1,10582
7bbd4529ac608511bd21e85530061ee0,No,1,10583
42e7f95897396990e2357eb040e666db,No,1,153913
07f7ee3a9193300869b19d91690e8ace,No,1,10584
ef8ff9dcba0ea0f66f02b9d355fb860c,No,1,10584
6198bcc65620c22e218168ab511b86e3,No,1,10585
ea1c763b8e43c3e5e486e1b79c281e1e,No,1,10586
370ffa32cc1f08b7ad5f2405f126429a,No,1,10587
ffcda792e9cf98819caf142a417dc000,No,1,7076
bdec2d109b0576a60c6587ad2b5bbfd4,No,1,10588
1b2d6b1019c17cecf8a00e29fc75af6b,Yes,1,10589
6374e3ddc6da019b8d63d803662c47e7,Yes,1,10589
ae4f3688990e2b80925aa342627625e7,Yes,1,10589
2d40f027dc7db2e6860f88994ac7a265,WEBSITE,WEBSITE,WEBSITE
020e78251cdefbdfe0365d73cad6a32e,Yes,1,10590
97c62a533e5fe5ffbbe8d57be31b7063,Yes,1,10591
a2e8e57dbcbed07cd3fd9d3635dbfa60,WEBSITE,WEBSITE,WEBSITE
fea68355a2b250eb95468fb15c087d8c,No,0,10592
8ebb270c06eb053c6d0b0bb201f0d739,No,1,845
4303f79834031ce32c04792f47f56d40,No,1,10593
27c602eea419202c123f75f17df800e0,Yes,1,10594
28c3b99299b5b27798e3792d87b79236,Yes,1,10594
4c0a5218724f1f0c224737be2cbe8661,No,1,10595
ebddf459cdcc26ba8a6fb4d910e27eff,No,1,10596
ebce60fae6c31659288811e9ccf0b47c,No,1,10596
8e3043308dbd3f6f6d6d175d7518fd04,No,1,10596
d0e82fdcb3e29b421deb14ea942e1667,WEBSITE,WEBSITE,WEBSITE
c0373aef9610078ec1df7fe5020bb33e,No,1,10597
becb85975bd3d8db2338e62751df4b25,No,1,10597
c0f5bb23392d44cd7d25e62198a7cb7b,No,1,10598
2f10158c59d8ce7d40687769eb8e0424,No,1,10598
