id,brand,category_1stlevel,country,countrycode,countryoforigin,ddprate,ddpsubcategory,designer,freereturn,hasitemsonbag,hasusedwishlist,isreseller,issale,isusingmultipledevices,isvip,orderdate_gmt,orderportalid,platform,productid,promocode,region,returned,shipper,shiptypeid,size,storeid,style,tierafterorder,tierbeforeorder,userfraudstatus,userid
f7898aca8f3ab8d5aede5b6d1dba61aa,211,Shoes,12,12,26,28.7029,Other footwear,24345,1,No,Yes,No,Yes,No,Not VIP,2018-01-05 18:40:43.533000+00:00,27525,app,26691,1,4,,2,2,208,153,24353,T4,T4,3,24433
4193e8bf655247db2f50cea954eae412,16,Clothing,1,1,9,0,"Blouses, shirts and shirt-blouses",27505,1,No,Yes,No,Yes,No,Not VIP,2018-01-08 14:38:24.810000+00:00,53916,web,46349,921,1,,5,1,33,422,27513,T2,T2,3,46187
ad7fe02e59ae7d37c32f8dd238662d0d,14,Clothing,2,2,1,0,,42213,1,Yes,Yes,No,Yes,No,VIP New,2018-01-02 17:13:38.466000+00:00,7835,,46530,1,1,,2,2,29,2,42223,VIP,VIP,6,7242
7db0e97d36429c676b4d566e8cd1e52e,69,Clothing,7,7,1,21.6672,"Trousers, overalls, shorts",11978,1,Yes,Yes,No,No,Yes,VIP,2018-01-31 13:43:08.546000+00:00,220607,,124197,1,1,,2,2,42,44,11983,VIP,VIP,7,117008
fc83a6700816bf453887757da6034497,19,Shoes,7,7,20,0,N/D,11501,0,Yes,No,No,No,No,Not VIP,2018-02-16 00:48:29.610000+00:00,302545,web,12160,5759,1,,2,2,5,35,11506,T3,,9,212820
c71e7692b3c55eacd5dfa47c14b61850,213,Shoes,5,5,1,0,Other footwear,128533,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-06 20:49:16.030000+00:00,403199,web,149717,1,3,,2,2,23,17,128563,T3,T3,3,46003
9d3daef2abbfe68e1ec9e46ff405b0a9,12,Clothing,16,16,1,15.4853,"Trousers, overalls, shorts",57809,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-11 02:10:35.740000+00:00,89200,app,70288,921,4,,2,2,47,313,57822,T2,T2,3,63450
2fbba9af408e53ecdc74beeb891c5fcb,46,Clothing,7,7,1,0,Jackets and blazers,10999,0,Yes,Yes,No,No,No,Not VIP,2018-02-01 20:50:18.553000+00:00,404159,app,76195,1,1,,2,2,114,15,11005,T4,T4,5,269484
3d07c6272031b53802ea0fbcf62588db,23,Clothing,19,19,2,0,Dresses,11887,1,No,Yes,No,Yes,Yes,VIP,2018-02-14 11:23:17.176000+00:00,294713,,25467,3943,4,,2,2,18,89,11892,T2,T3,3,147499
c5ebfd759e800f7a6589dedbd66a74f1,5,Shoes,9,9,1,0,Footwear with outer soles of rubber or plastics,5603,1,No,No,No,No,Yes,Not VIP,2018-02-10 16:16:00.196000+00:00,277032,web,5832,5082,3,,1,3,11,1215,5607,T4,,3,197022
0eaf4221bb014b9245d34b363995beca,46,Clothing,4,4,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",6360,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-08 11:47:17.283000+00:00,50148,web,6636,921,3,,2,2,33,188,6364,T2,T2,4,43214
c2dc3236935141da4b6015f7114b992d,2,Clothing,24,24,4,0," T-shirts, singlets and other vests",28166,1,Yes,No,No,No,No,Not VIP,2018-02-18 18:38:14.533000+00:00,315209,web,107912,1,3,,1,3,24,1215,28174,T4,,3,220484
58583f37499b70b6a7cef02e3be6d35c,12,Shoes,1,1,1,5.0083,Footwear with outer soles of rubber or plastics,34426,1,No,Yes,No,Yes,No,Not VIP,2018-01-22 22:28:18.526000+00:00,380924,app,176855,1,1,,2,2,121,241,34435,T4,T4,3,149668
58605774a315f38e21de3d00c42ff11a,968,Shoes,5,5,1,0,Other footwear with outer soles of leather,104858,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-19 13:59:09.720000+00:00,151910,,120229,1,3,,2,2,12,452,104880,T4,T4,3,30069
92fcee9e4d4c5516add42c160ea3d7aa,69,Shoes,14,14,1,0,N/D,29993,1,No,Yes,No,No,Yes,Not VIP,2018-01-06 18:02:14.366000+00:00,33999,app,7037,1,3,,2,2,23,349,30001,T4,,3,29964
3f77a98f8c6bd6330e1481e60b52cd31,52,Shoes,50,50,1,0,Other footwear with outer soles of leather,11027,1,No,Yes,No,Yes,Yes,VIP,2018-02-05 20:31:24.386000+00:00,373670,web,174544,1,3,,1,3,31,1181,11032,T2,T2,3,170377
e712859a5503f3627b7eb353975454b8,160,Clothing,3,3,10,0,"Trousers, overalls, shorts",126097,1,Yes,Yes,No,No,Yes,VIP New,2018-02-12 14:45:10.526000+00:00,285696,app,146691,1,2,,1,3,425,1266,126127,VIP,VIP,6,89527
45e0c0ab1b34c475f4729d0e2b42a142,92,Accessories,1,1,1,0,"Other e.g. braces, suspenders, garters and similar articles",16863,1,Yes,Yes,No,No,No,VIP,2018-01-04 01:15:56.503000+00:00,16154,web,17983,1,1,,3,8,318,120,16870,T2,T2,3,14647
e3d82d4357291c9faa3d9d908d0f29fe,11,Clothing,14,14,4,0," T-shirts, singlets and other vests",3842,1,No,No,No,No,No,Not VIP,2018-01-10 20:38:43.400000+00:00,86774,web,18805,1,3,,1,3,2,83,3846,T4,,3,71354
38cb912720dd133403fe3773fb2827f8,2,Clothing,2,2,4,42.2351," T-shirts, singlets and other vests",1394,1,No,Yes,No,No,Yes,VIP New,2018-01-11 12:25:29.560000+00:00,93708,app,18536,1,1,,2,2,27,111,1396,VIP,T1,4,76374
7412bf19b8838d5adc168e1829a65ee5,11,Clothing,28,28,4,0," T-shirts, singlets and other vests",26588,1,No,Yes,No,No,No,Not VIP,2018-02-17 17:23:29.303000+00:00,378628,app,28845,1,3,,2,2,14,33,26596,,,3,257039
c4f1860b63aebc4d0df0aa5c1bb8b478,87,Clothing,1,1,1,0," T-shirts, singlets and other vests",6544,1,No,No,No,Yes,No,Not VIP,2018-02-09 21:59:04.306000+00:00,381273,web,6825,1,1,,2,2,14,20,6548,T4,T4,3,258393
6595aa14e4478c2c2be159bd4e210cc4,756,Clothing,24,24,1,0," T-shirts, singlets and other vests",4739,1,Yes,No,No,No,Yes,Not VIP,2018-01-11 20:57:05.983000+00:00,98945,web,4921,924,3,,1,3,19,89,4743,T4,,3,80169
564d821b70f17d228316b4584180987c,669,Clothing,1,1,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",26647,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-05 23:46:21.450000+00:00,29063,,28911,1,1,,3,2,27,145,26655,,,1,25787
921c2dc40d0b979c2910298d2f880152,11,Clothing,40,40,4,5.8485,,2055,1,Yes,Yes,No,No,No,Not VIP,2018-01-01 11:05:34.276000+00:00,1422,app,2112,1,4,,2,2,18,11,2058,T2,T3,3,1362
2557d11ee774d0ee5836d37a0a273105,10,Clothing,5,5,3,0,,28036,1,No,Yes,No,Yes,Yes,Not VIP,2018-02-10 12:53:21.013000+00:00,276274,web,57907,1,3,,2,2,2,308,28044,T2,T2,3,149353
85b44c9269686e7ece46cdcd7e26a99d,53,Clothing,50,50,1,0,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",32601,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-22 23:40:11.433000+00:00,395973,web,35616,1,3,,1,3,9,167,32610,T2,T2,3,265678
2a688702617b750330dc204b1323ced0,12,Clothing,9,9,1,0,"Trousers, overalls, shorts",125430,1,No,Yes,No,Yes,No,Not VIP,2018-02-11 23:57:26.276000+00:00,283046,web,145844,1,3,,1,3,63,1117,125460,T4,,4,200872
4c3e0be5aa927bc033e6a1dc469c9797,181,Girls Clothing,41,41,2,13.1309,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",5546,1,Yes,Yes,Yes,Yes,Yes,Not VIP,2018-01-08 19:15:40.686000+00:00,58469,app,5775,921,4,,4,2,129,11,5550,VIP,VIP,3,28899
5be4b285a225284154f18ffc43b7fed6,14,Shoes,19,19,34,0,,113619,1,No,Yes,No,No,Yes,VIP New,2018-02-11 15:52:16.550000+00:00,281315,app,131041,1,4,,2,2,78,44,113645,VIP,VIP,3,49325
9932fbc05c5c6d83643a4d9083aacf64,198,Clothing,4,4,14,0,"Trousers, overalls, shorts",35746,1,Yes,Yes,No,Yes,No,VIP New,2018-01-15 13:14:08.333000+00:00,385760,web,13107,4,3,,2,2,66,44,35755,T1,T1,3,100688
6def410cfef37ac1d09fb8d85f98d474,25,Clothing,5,5,9,0," T-shirts, singlets and other vests",36957,1,No,Yes,No,Yes,No,Not VIP,2018-01-10 15:37:42.886000+00:00,83654,web,67378,924,3,,2,2,18,33,36966,T4,,3,68929
8c1526cbfa6dfbadc9ba27e03af49514,23,Clothing,14,14,2,0,"Trousers, overalls, shorts",41814,1,No,No,No,No,No,Not VIP,2018-02-07 22:03:16.530000+00:00,398072,web,46096,1,3,,5,3,41,33,41824,T4,T4,3,209697
939712205cb0e26bd35ac22f6fc9465b,105,Accessories,5,5,1,0,Articles of a kind normally carried in the pocket or in the handbag,30516,1,Yes,Yes,No,No,No,Not VIP,2018-01-18 14:51:07.213000+00:00,146433,web,33281,1,3,,3,2,6,476,30524,T4,,3,113465
1a4c4762c615d7a400f1ecfe1fc66ac7,87,Clothing,1,1,1,0," T-shirts, singlets and other vests",16482,1,Yes,No,No,Yes,No,Not VIP,2018-01-27 19:53:47.566000+00:00,199784,web,17563,1,1,,4,2,8,465,16489,,,3,148832
7a921f5980a02d03ef8e0a579fd9f6b4,1431,Shoes,1,1,1,0,Other footwear with outer soles of leather,70405,1,No,No,No,Yes,Yes,Not VIP,2018-02-01 19:08:19.940000+00:00,371666,web,78895,1,1,,2,2,100,744,70422,,,3,253493
76f755e56133764972c3c2542cd3ba41,92,Accessories,12,12,1,0,Belts,32578,1,No,Yes,No,No,No,VIP,2018-02-15 08:56:21.553000+00:00,298966,app,92722,1,4,,2,2,74,83,32587,T2,T4,3,210571
adc5ad34d6476c3397de6606311c143a,200,Clothing,9,9,4,0,,102339,1,No,No,No,Yes,No,Not VIP,2018-01-17 12:28:14.036000+00:00,401765,web,21425,1,3,,1,3,8,11,102361,T4,,3,268363
597f7daf88a60132036ba27a51708cbd,141,Shoes,1,1,1,0,,44110,1,Yes,Yes,No,Yes,Yes,VIP,2018-02-17 17:33:18.113000+00:00,388914,,48689,1,1,,2,2,38,1071,44122,T2,T2,3,262223
7559412ee68709484efee90596bc6e6e,81,Clothing,4,4,3,0,"Trousers, overalls, shorts",56825,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-17 16:44:55.076000+00:00,379967,,63197,1,3,,1,3,63,190,56838,T4,T4,3,44939
52b5d18ab124867653a73023d68c5e68,52,Shoes,50,50,1,0,Other footwear with outer soles of leather,65,1,Yes,Yes,No,Yes,Yes,VIP,2018-01-08 11:42:11.953000+00:00,390696,,66,921,3,,1,3,76,254,65,T4,T4,4,58406
8a20089a2debbfdd1fd66eed82b396b8,19,Clothing,14,14,3,47.7531,"Coats: overcoats, raincoat, cape, cloaks and similar articles",49293,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-22 17:16:18.363000+00:00,377742,web,54551,1,3,,2,2,47,271,49305,T3,T3,3,28605
f1a499226dc192cf50cfdcebeef224bc,747,Baby Boy Shoes,7,7,2,46.557,"Babies' Stockings, socks and sockettes",96819,1,No,Yes,No,No,Yes,VIP New,2018-01-24 17:37:44.440000+00:00,181851,,110327,1,1,,2,2,637,65,96842,VIP,VIP,7,129846
a331072aed6d69fef95e852c9d416612,25,Clothing,19,19,6,0,"Trousers, overalls, shorts",29557,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-13 12:24:07.803000+00:00,118803,,32180,1,4,,2,2,581,33,29565,T4,,3,94019
25568ad451412dae95f2fe79525d81dd,67,Clothing,4,4,1,21.312,"Coats: overcoats, raincoat, cape, cloaks and similar articles",37784,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-09 18:11:55.806000+00:00,403015,web,41463,924,3,,2,2,9,80,37794,T4,T4,4,81384
cbb545052a051311e0a7271b4d353c72,443,Clothing,20,20,20,0,,38240,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-21 11:03:38.536000+00:00,162024,web,21873,1,3,,1,3,33,155,38250,T4,T4,4,124034
d8d7537200070025744edd9aacd70dfb,22,Accessories,71,71,1,5.8485,"Shawls, scarves, mufflers, mantillas, veils and similar articles",19423,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-09 22:05:37.940000+00:00,273647,web,120410,1,4,,2,2,17,520,19429,T3,T4,3,194931
c35ac727ee3b5fcaec16f46b64ed980c,529,Clothing,1,1,1,5.0083,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",151621,1,Yes,Yes,No,No,No,VIP New,2018-02-08 20:46:19.206000+00:00,267501,web,178364,1,1,,2,2,47,15,151654,VIP,VIP,6,11055
fef6f41943e90a9084afecb19adc046b,11,Shoes,1,1,29,5.0083,Other footwear,8416,1,No,No,No,Yes,No,Not VIP,2018-01-21 23:29:25.963000+00:00,373316,web,8845,1,1,,2,2,11,33,8421,T4,T4,4,91303
1a5b3ea32ec9b15779a8d133ec844fde,414,Clothing,16,16,2,0,"Blouses, shirts and shirt-blouses",31897,1,Yes,Yes,No,Yes,No,VIP New,2018-01-07 07:14:54.276000+00:00,36820,app,34821,1,4,,2,2,141,325,31906,T1,T1,4,32383
b93f9d9bbfb0d60ad46666e84066dd1e,346,Activewear,19,19,23,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",48783,1,Yes,Yes,No,Yes,No,VIP,2018-02-08 09:04:27.523000+00:00,264114,web,53997,1,4,,2,2,187,1212,48795,T1,T1,3,189087
ef77dc21b3d06a03e6c96cee7d64a623,9,Bags,7,7,1,0,"Handbags, whether or not with shoulder strap, including those without handle",13919,0,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-09 00:04:36.153000+00:00,61545,web,17385,1,1,,3,4,17,986,13926,T3,,3,52215
460020b1097cf3ad426e8f68f7915820,35,Clothing,5,5,12,0,"Trousers, overalls, shorts",40135,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-08 12:52:52.203000+00:00,51586,app,44159,924,3,,2,2,34,143,40145,T3,T3,3,41624
6f9ea67a0a9490bbe9561f5aeec58c9e,22,Clothing,10,10,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",46608,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-05 18:41:27.033000+00:00,249546,web,99915,1,3,,1,3,9,83,46621,T2,T3,4,155075
9965ced758eac59e186a4854387024a9,73,Clothing,1,1,1,5.0083,"Blouses, shirts and shirt-blouses",53863,1,Yes,Yes,Yes,Yes,No,Not VIP,2018-01-25 18:56:36.373000+00:00,387587,web,59795,1,1,,2,2,9,25,53875,T1,T1,4,110835
ebe048f25228d088e0216147377171b2,97,Clothing,15,15,39,12.9314,Skirts,152949,1,Yes,Yes,No,Yes,No,VIP,2018-01-04 04:28:15.223000+00:00,390804,app,179985,1,4,,2,2,33,11,152982,T3,T3,4,9962
bc447bb2441875006aa1954cfdf9fe97,11,Accessories,11,11,2,0,Articles of a kind normally carried in the pocket or in the handbag,47700,1,Yes,Yes,No,No,No,Not VIP,2018-02-12 20:21:45.400000+00:00,287165,web,147178,1,3,,2,2,1,147,47712,T4,,3,203423
b62381f6062a4d9d9e39e4366602d331,11,Clothing,36,36,4,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",15310,1,No,Yes,No,No,Yes,Not VIP,2018-02-15 22:51:45.336000+00:00,391559,web,16291,1,3,,1,3,14,132,15317,T4,T4,4,233305
6400df56fdcee50db7a5a2bd87ba9635,2,Shoes,3,3,1,0,Footwear with outer soles of rubber or plastics,26478,1,No,No,No,Yes,Yes,Not VIP,2018-01-25 21:05:20.070000+00:00,189028,app,28715,1,2,,2,2,158,1193,26486,T4,T4,3,141918
35883476b87303a90222ace4eafe64a8,721,Clothing,5,5,1,0,"Coats: overcoats, raincoat, cape, cloaks and similar articles",41112,1,No,No,No,Yes,No,Not VIP,2018-01-11 21:37:19.766000+00:00,99357,web,75105,924,3,,2,2,27,149,41122,T4,,3,80497
54cdd2db0fcfaa0134f43f363996161e,279,Boys Clothing,4,4,2,0,"T-shirts, singlets and other vests",36262,1,Yes,Yes,Yes,Yes,Yes,Not VIP,2018-01-08 05:52:26.646000+00:00,42405,web,55693,921,3,,2,2,65,163,36271,VIP,VIP,6,5087
23dd1052628bd01a4146b88619ec601e,1106,Shoes,1,1,2,5.0083,Other footwear,13792,1,No,No,No,No,No,Not VIP,2018-01-04 10:39:26.073000+00:00,399982,web,14632,1,1,,2,2,262,186,13799,T4,,3,267575
13304f924ca0016d9ce9e45f499a8d25,99,Shoes,4,4,26,0,Footwear with outer soles of rubber or plastics,6906,1,Yes,No,No,No,No,Not VIP,2018-01-07 17:13:16.776000+00:00,39491,,7223,1,3,,3,2,240,141,6910,,,3,34611
c067cee2af33d419d4dc1a94626703c1,92,Shoes,50,50,1,0,Footwear with outer soles of rubber or plastics,6271,1,Yes,No,No,No,Yes,Not VIP,2018-01-14 21:11:05.876000+00:00,125091,web,6538,1557,3,,1,7,38,91,6275,T4,T4,3,98698
150050d5511983a679e5144b6f7bcfb3,2515,Homeware,1,1,24,0,Books,125841,1,No,Yes,No,No,No,Not VIP,2018-01-13 15:29:30.313000+00:00,371884,app,146355,1,1,,2,2,6,15,125871,T1,T1,4,253605
a8931ec8ac7533c8fd63b154c366aead,565,Clothing,27,27,2,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",58169,1,No,Yes,No,Yes,Yes,Not VIP,2018-02-04 22:28:34.003000+00:00,244836,web,64738,1,3,,2,9,140,535,58182,T4,,4,177299
24ecec8ff9d0bad008e4286482dfd647,5,Shoes,81,81,1,0,Footwear with outer soles of rubber or plastics,1956,1,Yes,Yes,No,No,Yes,Not VIP,2018-02-08 14:03:40.770000+00:00,265467,web,4178,1,3,,4,2,28,15,1959,T3,T3,4,189911
caea756b29bd071f00ce526f40645a78,994,Clothing,12,12,29,0,"Blouses, shirts and shirt-blouses",102759,1,Yes,Yes,No,No,Yes,VIP New,2018-01-05 17:09:18.283000+00:00,27013,app,117630,1,4,,2,2,33,165,102781,VIP,VIP,3,23992
83ba50615f9b64e7df883623cb79b582,60,Clothing,36,36,1,0,"Trousers, overalls, shorts",43382,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-08 13:16:33.216000+00:00,52118,web,78495,924,3,,1,3,407,330,43393,T4,T4,4,44806
1aeb9170c6a919a0d446786afb38c248,64,Baby Girl Clothing,2,2,23,16.4684,"Babies' Trousers, breeches and shorts, except those imported as parts of sets",64672,1,No,No,No,No,No,Not VIP,2018-01-29 20:59:10.720000+00:00,210941,web,72297,1,1,,4,2,32,22,64689,T4,,3,156185
044af258db967c7e40d863206396b141,17,Clothing,51,51,1,0," T-shirts, singlets and other vests",33619,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-11 13:04:20.670000+00:00,94104,web,72742,924,4,,2,2,14,87,33628,T2,T2,3,65974
b0f00ab3d6cc17c5f71c749c7674042a,443,Clothing,4,4,36,0,"Coats: overcoats, raincoat, cape, cloaks and similar articles",18388,1,No,No,No,Yes,No,Not VIP,2018-01-04 09:54:38.053000+00:00,17920,web,19652,1,3,,2,9,114,695,18394,T3,T3,3,16163
8d54b320d53da52a5ba25f2d2c20407d,55,Teen Boy Clothing,17,17,1,0," T-shirts, singlets and other vests",35921,1,Yes,Yes,No,No,No,Not VIP,2018-02-08 05:15:48.056000+00:00,263338,app,134837,4185,4,,2,2,10,163,35930,T2,T3,3,188633
785d0fd5b634b938e262be10ab0a0982,125,Shoes,5,5,1,0,Footwear with outer soles of rubber or plastics,25022,1,No,Yes,No,Yes,No,Not VIP,2018-01-12 21:32:39.416000+00:00,395989,web,27073,924,3,,2,2,12,72,25030,T4,T4,3,87769
ab54b4e76848d5eafc6f485194e34b6e,2,Accessories,3,3,3,0,Articles of a kind normally carried in the pocket or in the handbag,1392,1,Yes,Yes,No,No,No,Not VIP,2018-02-14 05:34:55.886000+00:00,293526,app,1422,1,2,,2,2,6,267,1394,T4,,4,207393
a5f8310cbc3db3690f604e47ca8841ec,11,Bags,6,6,2,0,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",125843,1,Yes,No,No,No,No,Not VIP,2018-02-12 10:00:18.210000+00:00,284566,,146357,1,4,,2,2,6,253,125873,T4,,3,201819
f7fbc4bafcc80cbf690acbef25f2ce1c,227,Bags,5,5,2,0,"Handbags, whether or not with shoulder strap, including those without handle",4783,1,No,Yes,No,Yes,No,Not VIP,2018-01-01 21:41:37.123000+00:00,3644,,4968,1,3,,2,2,17,22,4787,T4,,3,3495
54c72bbf6efabbf8edb9840a21ce7af2,4,Shoes,4,4,2,0,Footwear with outer soles of rubber or plastics,93056,1,Yes,No,No,Yes,No,Not VIP,2018-02-02 15:43:23.630000+00:00,382908,,105751,1,3,,4,2,77,33,93078,,,3,259199
83c24896dc84b5cf82f058f905020cc0,20,Clothing,7,7,4,0," T-shirts, singlets and other vests",25353,0,Yes,Yes,No,No,Yes,Not VIP,2018-02-09 18:37:55.593000+00:00,272767,,62717,1,1,,2,2,14,15,25361,T3,T4,4,180650
1d5a8f3fc1cd6456ce1ff397a430363f,624,Teen Boy Clothing,40,40,1,5.8485,,32839,1,Yes,No,No,Yes,No,Not VIP,2018-01-07 13:19:51.490000+00:00,38271,app,35895,839,4,,2,2,10,72,32848,T2,T2,3,33575
d80fdcc9d23cdbc1cfd3599f3f53debb,17,Clothing,15,15,12,0," T-shirts, singlets and other vests",114159,1,No,No,No,Yes,No,Not VIP,2018-01-23 08:35:24.420000+00:00,173067,app,131694,1,4,,2,2,2,60,114185,T3,T3,4,131495
80f96ce8fa7765295010763c6cba540b,73,Shoes,1,1,1,0,Footwear with outer soles of leather or composition leather,89041,1,Yes,No,No,Yes,No,Not VIP,2018-02-18 17:05:59.040000+00:00,314840,web,155837,1,1,,4,2,12,76,89063,T4,,4,220242
df5ea3c5b316e4cf2a2d71190d46c5af,663,Clothing,5,5,35,0,Swimwear,4653,1,Yes,Yes,No,Yes,No,Not VIP,2018-02-07 18:13:40.806000+00:00,260980,app,182638,1,3,,2,2,159,646,4657,T2,T2,3,48866
b1b20d09041289e6c3fbb81850c5da54,504,Clothing,65,65,1,0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",70986,1,No,Yes,No,Yes,Yes,Not VIP,2018-01-01 21:08:55.013000+00:00,3521,web,79566,1,4,,2,2,3,92,71003,T3,T4,4,3374
5970b84a9731d06a761edf2b7940c94d,203,Shoes,6,6,26,0,Footwear with outer soles of rubber or plastics,5065,1,No,No,No,Yes,No,Not VIP,2018-02-07 08:46:26.546000+00:00,258452,web,5861,1,4,,2,2,230,226,5069,T4,,3,185660
9fda26d44ae8380d0ba9ac9574e0f014,212,Shoes,4,4,1,0,Footwear with outer soles of rubber or plastics,10232,1,No,Yes,No,Yes,No,Not VIP,2018-01-20 22:53:48.076000+00:00,389998,web,10785,1,3,,1,3,4,11,10238,,,3,262773
30cb98eff89556b8b627c16869058b56,703,Clothing,4,4,17,0," T-shirts, singlets and other vests",8938,1,No,No,No,No,No,Not VIP,2018-01-10 14:56:00.266000+00:00,83138,web,34723,1,3,,1,3,21,85,8943,T4,,3,68537
5a24c43c7adb1c5386bb2a6342303e77,19,Bags,14,14,1,0,"Handbags, whether or not with shoulder strap, including those without handle",14478,1,No,Yes,No,Yes,No,Not VIP,2018-02-01 04:30:04.700000+00:00,405058,app,15394,1,3,,1,3,17,1214,14485,T4,T4,3,105226
3c2ddf2682d61814f0b7a96ca8b9e84f,82,Clothing,9,9,3,0,"Blouses, shirts and shirt-blouses",33307,1,No,Yes,No,Yes,No,Not VIP,2018-01-08 13:54:13.686000+00:00,52950,web,36438,921,3,,5,3,57,86,33316,T4,,3,45458
a629ccbb553df6f16527b3f3feb216d2,99,Clothing,1,1,2,5.8485,"Pantyhose, tights",82179,1,No,No,No,No,No,VIP,2018-02-06 23:27:45.133000+00:00,256680,app,92823,1,1,,2,2,6,208,82199,T2,T2,4,164559
d572563ca57a3f1a3e0778f2f9f37c63,91,Clothing,12,12,14,0,Items of leather clothing & accessories,49148,1,Yes,Yes,Yes,Yes,Yes,Not VIP,2018-01-09 07:17:21.433000+00:00,372265,web,54388,924,4,,2,2,18,46,49160,VIP,VIP,6,893
87148bb2a9d56edd463cf584641dd54d,19,Clothing,3,3,1,0,"Trousers, overalls, shorts",20,1,Yes,Yes,No,Yes,Yes,VIP New,2018-01-17 06:54:07.033000+00:00,138169,app,20,1925,2,,2,2,16,11,20,VIP,VIP,4,107844
3253386579883714f430fd885c70a597,87,Clothing,5,5,2,0," T-shirts, singlets and other vests",79136,1,Yes,Yes,No,No,No,Not VIP,2018-01-21 11:40:18.923000+00:00,162189,app,89110,1,3,,2,2,3,33,79155,T3,T4,3,124152
3c6aa62236dabb9908e016c42e03b91e,19,Shoes,3,3,2,0,Footwear with outer soles of rubber or plastics,8474,1,Yes,Yes,No,Yes,No,Not VIP,2018-01-22 03:50:54.543000+00:00,166254,web,8913,1,2,,2,2,31,35,8479,T2,T2,3,126997
650cee762ff8291600de84b1ba99f5a4,6,Clothing,1,1,1,5.0083,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",18263,1,Yes,Yes,No,No,No,VIP New,2018-01-04 09:21:46.956000+00:00,17772,web,19516,1,1,,2,2,308,3,18270,T3,,3,16037
75a6e5993aefba4f6cb07254637a6133,105,Shoes,4,4,1,0,Other footwear,5418,1,Yes,No,No,Yes,Yes,Not VIP,2018-01-02 11:27:28.523000+00:00,399061,web,5641,1,3,,1,3,72,164,5422,T4,T4,4,267130
3124daeac4742fc903bef397ba445cc5,171,Shoes,38,38,4,0,Other footwear with outer soles of leather,97484,1,No,Yes,No,Yes,No,Not VIP,2018-01-14 10:19:36.313000+00:00,395144,web,111174,1,3,,1,3,38,1071,97507,,,3,253902
43fcc1029e8b83045c7f0ea6c5f10821,603,Clothing,9,9,11,0,Underpants and briefs,4640,1,No,No,No,Yes,No,Not VIP,2018-01-09 20:22:24.146000+00:00,73713,web,4816,924,3,,1,3,14,710,4644,T4,,3,61336
1dc8e1aa5a056229d5bd2df1db03e5e0,70,Clothing,1,1,10,0,Shirts,95478,1,Yes,Yes,No,No,No,Not VIP,2018-01-29 05:21:11.503000+00:00,206752,web,38446,1,1,,1,6,27,1070,95501,T4,,3,153480
051cbe8ae7e37af907024eac30215508,1011,Clothing,15,15,10,0," T-shirts, singlets and other vests",147821,1,No,No,No,Yes,No,VIP,2018-02-15 03:07:04.596000+00:00,298022,,173769,1,4,,5,2,14,142,147853,T2,T2,3,53329
fbd0908317f766ac42a60df0e3d1b85e,53,Clothing,20,20,1,0,Dresses,21092,1,No,Yes,No,Yes,No,Not VIP,2018-02-14 10:03:59.820000+00:00,294463,web,28583,1,3,,1,3,9,236,21099,T4,T4,4,137533
0067a77180cb6614e32c89699fa4bd19,67,Clothing,12,12,1,35.7236,,1205,1,Yes,Yes,No,Yes,Yes,Not VIP,2018-01-31 03:40:56.490000+00:00,218223,app,1227,1,4,,2,2,14,1216,1207,T4,,3,160769
2f523e30b442ece46e1b49e754c7f9f4,103,Clothing,9,9,1,0,"Trousers, overalls, shorts",78148,1,No,No,No,Yes,No,Not VIP,2018-01-06 19:53:25.223000+00:00,374538,,87916,1,3,,1,3,269,208,78166,T4,T4,4,51031
